Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
COL5A1	0	0	0	0	0	0	10	0	10	1	1	60	1.6666666666666667
ITIH4	0	0	0	0	0	0	8	0	8	1	1	60	1.6666666666666667
COMP	0	0	0	0	0	0	7	0	7	1	1	60	1.6666666666666667
FBN1	0	0	0	0	0	0	7	0	7	1	1	60	1.6666666666666667
MYO1C	0	0	0	0	0	0	7	0	7	1	1	60	1.6666666666666667
DCXR	0	0	0	0	0	0	6	0	6	1	1	60	1.6666666666666667
SRCAP	0	0	0	0	0	0	6	0	6	1	1	60	1.6666666666666667
AAMP	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
AARS	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
APOB	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
COL16A1	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
COL5A3	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
GRK2	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
HPX	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
ITIH3	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
STAT2	0	0	0	0	0	0	5	0	5	1	1	60	1.6666666666666667
ARHGAP1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
BIN1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
COL17A1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
COL2A1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
COL6A3	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
HPN	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
IGF2R	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
ITGA5	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
ITIH1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
KIF1C	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
KRT5	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
MAF1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
ODC1	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
PDGFRB	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
PPP1R12C	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
TFR2	0	0	0	0	0	0	4	0	4	1	1	60	1.6666666666666667
A1BG	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
ACP5	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
ACTA1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
ANPEP	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
APOA2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
C1S	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
COL11A1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
CPB1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
DNPEP	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
F2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
FLNC	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
GAA	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
GFAP	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
GIT1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
GRAMD1A	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
IGLV1-40	0	0	0	0	3	0	0	0	3	1	1	60	1.6666666666666667
IGLV3-1	0	0	0	0	2	0	1	0	3	1	1	60	1.6666666666666667
IGLV3-25	0	0	0	0	2	0	1	0	3	1	1	60	1.6666666666666667
INF2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
KRT13	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
LMF2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
MMP1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
MYO18A	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
NDRG2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
NOP53	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
OXA1L	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
PARP10	0	0	0	0	0	0	2	1	3	1	1	60	1.6666666666666667
PXN	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
RBM3	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
RBP4	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
SF3A1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
SLC29A1	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
SNX17	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
STARD3	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
STRN4	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
TAT	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
TCF3	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
THBS2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
TMEM214	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
TPM2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
UBR5	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
USF2	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
VTN	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
YIPF3	0	0	0	0	0	0	3	0	3	1	1	60	1.6666666666666667
ACTN1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ADAMTS4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
AGXT	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
AHSA1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ALDH6A1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ALG3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
AMPD2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ANKRD17	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
AP1B1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
APLP1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
APOC2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ARF5	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ARFGAP2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ASGR1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ATP6V0B	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ATP8B2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
BTAF1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
C9	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CADM4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CAPN15	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CCNL1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CD81	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CEACAM5	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CERCAM	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CES2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CETN2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
COLGALT1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
COPS6	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CORO1A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CTSK	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CUEDC2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CXCL8	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CYP27A1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
CYP2E1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DCHS1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DDX39A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DDX54	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DHRS2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DSP	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
DUS1L	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ECH1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EDF1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EFEMP2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EGFL7	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EMILIN1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EP400	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EPS8L2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ESRP1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ETHE1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
EZR	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
FAM102A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
FBH1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
FBRS	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
FGFR1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
FGFR3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
G6PD	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
GC	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
GOLGA2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
HDAC5	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
HEXA	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
HGS	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
HIF1A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
IGHV1-46	0	0	0	0	1	0	1	0	2	1	1	60	1.6666666666666667
IGLV4-69	0	0	0	0	1	0	1	0	2	1	1	60	1.6666666666666667
INTS11	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ISYNA1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ITGAV	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ITM2C	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
KANSL3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
KAT2A	0	0	0	0	1	0	1	0	2	1	1	60	1.6666666666666667
KIAA1522	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
KMT2B	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
KRT1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
KRT14	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
LAD1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
LAMA4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
LAMB3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
LTBP2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
M6PR	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MAD2L2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MAPKAPK2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MARS	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MBD6	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MCM5	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MLXIPL	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MRPL38	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MRPL53	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
MT-ND2	1	0	0	0	1	0	0	0	2	1	1	60	1.6666666666666667
MTMR4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NAT10	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NISCH	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NOL6	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NOTCH1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NR1H2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
NUP210	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
OBSCN	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ORM1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ORM2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PACSIN3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PAF1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PCK2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PFKFB3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PIGR	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PIK3R2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLAU	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLCB3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLG	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLK2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLOD3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLP2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLS3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PLXNA3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PNPLA2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
POLD2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
POLD4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PPAN-P2RY11	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PRPF8	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PSMB6	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PSMD13	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PTK7	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PUF60	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
PYGL	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
R3HDM2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RABAC1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RAD23A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RARRES2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RBM42	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RGS1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RIPOR1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RNF31	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
RNF44	0	0	0	0	1	0	1	0	2	1	1	60	1.6666666666666667
RRAS	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SAMD1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SAT1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SCAP	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SCYL1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SEC16A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SEC24C	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SELENOH	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SEMA4C	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SETD5	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SH2B1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SLC12A4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SLC25A11	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SLC5A6	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SLC9A3R2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SLCO2B1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SORT1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SPINT1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SRM	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
SSFA2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
STOML2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
STT3A	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
STX4	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TBL1XR1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
THBS3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TKFC	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TPPP3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TPR	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TSC2	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TSPAN1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TSPAN3	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TSR1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
TTC6	0	0	0	0	2	0	0	0	2	1	1	60	1.6666666666666667
TTLL11	0	0	0	0	2	0	0	0	2	1	1	60	1.6666666666666667
UBE2I	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
USP24	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ZC3H11B	0	0	1	0	1	0	0	0	2	1	1	60	1.6666666666666667
ZMIZ1	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
ZNF749	0	0	0	0	2	0	0	0	2	1	1	60	1.6666666666666667
ZSWIM8	0	0	0	0	0	0	2	0	2	1	1	60	1.6666666666666667
AASDH	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AATK	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ABCA3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCA6	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
ABCC10	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCC3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCD3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCD4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCF2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABCF3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ABHD17B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC011005.1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AC018695.5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC023055.1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AC024592.3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC058822.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC097637.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC099489.1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AC131160.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AC138207.8	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACACB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACAP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACAT1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACOX3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACSL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACSS2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACTL7B	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ACTR1B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACTR3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ACVR1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ACY1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADAM12	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADAM8	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADAM9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADAMTS8	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ADAMTS9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADCY1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ADD1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADGRA2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADGRE5	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADGRF3	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ADGRL1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADH1B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADIPOR1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ADIPOR2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ADPRHL1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ADPRHL2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AFF3	0	0	1	0	0	0	0	0	1	1	1	60	1.6666666666666667
AFTPH	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AGAP2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AGAP3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AGO3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AHDC1	1	0	0	0	0	0	0	0	1	1	1	60	1.6666666666666667
AIFM1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AIM2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AJM1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AKAP10	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AKAP8L	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AKAP9	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AKT2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AL031777.3	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
AL136295.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALAD	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALDH16A1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALDH2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALDH9A1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALDOB	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ALKBH7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AMBP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANGPT4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ANK1	0	0	0	0	0	1	0	0	1	1	1	60	1.6666666666666667
ANK2	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ANKRD13D	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANKRD52	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANKRD54	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ANKRD55	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANKS1A	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ANXA1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANXA11	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ANXA7	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AOX1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AP000442.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AP002748.4	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
AP005902.1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AP1G2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
APEX1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
APMAP	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
APOC3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AQP1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AQP3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
AR	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ARAP3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARF3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARFGEF1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARFIP2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARFRP1	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARHGAP33	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARHGEF11	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARHGEF2	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARHGEF40	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ARID5A	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARID5B	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ARL10	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
ARL6IP4	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARMCX3	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARNT	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARPC1B	0	0	0	0	0	0	1	0	1	1	1	60	1.6666666666666667
ARRB1	0	0	0	0	1	0	0	0	1	1	1	60	1.6666666666666667
