Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
GATAD2A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GBP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GBP3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GDAP2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GDF9	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
GGT5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GLE1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GLTPD2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GLUD2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GNB1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GNL3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GNPTG	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GOLGA3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GOLGA8M	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GPALPP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GPAT4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GPNMB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GPR179	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GPS1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GRAMD1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GRIA4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GRK2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GSE1	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
GSTK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GSTM3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GSTZ1	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
GTF2F1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
GTPBP6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GUCY2D	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
GUSB	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
H1FOO	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
H2AFY	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
H3F3B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HAND1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HAPLN4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HBB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HDAC10	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HDAC2	0	1	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
HDAC7	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HDAC9	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HDGF	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HEATR1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HES1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HEXA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HID1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HIST1H1E	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HMCN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HMCN2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HNRNPDL	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HNRNPH3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HOOK2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HOXD11	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HP1BP3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HPCA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HPS3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HRNR	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
HSF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
HSPB6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ICAM1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ID1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IDH3B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IFFO1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IFI35	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IFI6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IFRD1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IGF2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IGF2BP3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGFBP7	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGFN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGHA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGHM	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGHV5-51	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGKV4-1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IGLON5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGLV1-51	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IGLV2-14	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IGSF22	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IL11RA	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IL6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IMP4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
INF2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
INSM1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
INSRR	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
INTS2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IPO5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IQCA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IQCJ-SCHIP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
IRAK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IRF3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
IRX5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ITGA5	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ITGB1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ITIH3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ITK	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ITPR3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
JUP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KAT2A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KATNA1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCMF1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCNA6	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCNH2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCNN2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCNQ1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KCNQ5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KDM3B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KDM6B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KIAA0930	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KIAA1211	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
KIF13A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KIF18A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KIF24	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KIFC2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KIR3DL1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KISS1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KLC2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KLF2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KLHDC7A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KMT2C	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KMT2E	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KPNB1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KRT10	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
KRT13	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KRT14	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KRT17	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
KRT33B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KRT72	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
KRT76	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
KRTAP10-5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LAMC1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LAMP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LAMTOR1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LAMTOR4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LARS	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LATS2	0	0	0	1	0	0	0	0	1	1	1	27	3.7037037037037033
LCP1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LENG8	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LGALS3BP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LGALS9B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LHX8	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LIG1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LMAN1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LMAN2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LMF1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LMO7	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LPCAT4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LRBA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LRFN5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRP10	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LRP1B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRPPRC	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LRRC24	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRRC28	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRRC41	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRRC75B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LRRIQ1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRRK2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LRSAM1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LTBR	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LTN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
LZTR1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
LZTS1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
M6PR	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAEL	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAGEC1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAGED1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAGED2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAN1A1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAN2C1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAOB	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAP1B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAP3K10	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAP3K6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAP4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MAPK8IP3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MARCKSL1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MAT2A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MBD3	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
MBOAT7	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MCM4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MCRIP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MEGF6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MEGF8	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
METAP1D	0	0	0	0	0	0	0	1	1	1	1	27	3.7037037037037033
METRN	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MFF	0	0	1	0	0	0	0	0	1	1	1	27	3.7037037037037033
MFSD10	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MFSD12	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MGAT5B	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MINK1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MISP	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MKI67	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MLPH	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MLXIP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MMP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MMP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MORC2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL20	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL24	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL37	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL38	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL41	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL43	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL53	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MRPL9	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MS4A3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MT-CO3	0	1	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MT-CYB	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MT-ND4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MT-ND5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MTA1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MTCH1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MTCH2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MTIF3	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
MTMR1	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
MTMR11	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MTOR	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MUC17	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MUC2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MUC4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
MUS81	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MXRA8	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MYO15B	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
MYPN	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
N4BP2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
N4BP2L1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NAA15	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NAA38	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NADSYN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NAGA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NARS	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NAT10	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NBEAL2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NBL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NBPF14	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NBPF26	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NCAPD2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NCAPH2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NCKAP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NCKAP5L	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NCSTN	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NDUFAF3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NDUFB8	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NEB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NECAP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NES	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NEU4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NF2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NFKBIZ	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NFYA	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NHSL1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NKX3-1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NME1-NME2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NME4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NOL3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NOL6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NOP53	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NOTCH4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NPAS3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NPC1	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
NRAS	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NRIP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NRXN1	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
NSD1	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
NUMBL	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NUP155	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
NUP93	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NUPR1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
NXF1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OBSL1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
OCSTAMP	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OLIG1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OR2T3	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OR2T33	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OR2T34	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
OR4N5	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ORC2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
ORMDL2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
ORMDL3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
OSTC	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
OXA1L	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
P2RY10	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
P3H1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PABPN1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PAF1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PARP10	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PBX2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PBXIP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PCDHA2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PCDHB12	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PCDHGA11	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PCED1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PCF11	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
PCOLCE	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PCYOX1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PDE5A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PDIA4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PDIA6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PDXK	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PEA15	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PELI2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PGAP3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PGBD2	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
PGC	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PGK1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PHF23	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PHF3	0	0	0	0	0	1	0	0	1	1	1	27	3.7037037037037033
PHIP	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PHLDB1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PI4KA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PIAS3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PIEZO2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PIGR	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PIK3R1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PILRB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PIM3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PITPNM1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PITRM1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PKD1L1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PKHD1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PKM	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLBD2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLCB3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLCG1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLEKHG4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLEKHH3	1	0	0	0	0	0	0	0	1	1	1	27	3.7037037037037033
PLIN3	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLP1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLPPR2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLPPR4	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PLXNA1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PLXNC1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PMPCB	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PNPLA6	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PODXL	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
POLD1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
POLDIP2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
POLR1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
POLR3A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
POP4	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PPM1G	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PPP1R26	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PPP1R9A	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PPP2CA	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PPP2R1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PPP2R5D	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PPP5C	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PRDM1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PRDX1	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PRDX2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PRKAR1A	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PRKD1	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PRKD2	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
PRPS2	0	0	0	0	1	0	0	0	1	1	1	27	3.7037037037037033
PRR12	0	0	0	0	0	0	1	0	1	1	1	27	3.7037037037037033
